Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
20,q,12,del(20)(q11q12),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
20,q,11,del(20)(q11q13),"Acute myeloid leukemia, NOS",1101,,,101,,U
20,q,11,del(20)(q11q13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
20,q,11,del(20)(q11q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,8,,U
20,q,11,del(20)(q11q13),Acute promyelocytic leukemia (FAB type M3),1106,,,3,,U
20,q,11,del(20)(q11q13),Acute myelomonocytic leukemia (FAB type M4),1107,,,6,,U
20,q,11,del(20)(q11q13),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
20,q,11,del(20)(q11q13),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
20,q,11,del(20)(q11q13),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,,U
20,q,11,del(20)(q11q13),Acute erythroleukemia (FAB type M6),1112,,,5,,U
20,q,11,del(20)(q11q13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,4,,U
20,q,13,del(20)(q11q13),"Acute myeloid leukemia, NOS",1101,,,101,,U
20,q,13,del(20)(q11q13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
20,q,13,del(20)(q11q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,8,,U
20,q,13,del(20)(q11q13),Acute promyelocytic leukemia (FAB type M3),1106,,,3,,U
20,q,13,del(20)(q11q13),Acute myelomonocytic leukemia (FAB type M4),1107,,,6,,U
20,q,13,del(20)(q11q13),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
20,q,13,del(20)(q11q13),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
20,q,13,del(20)(q11q13),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,,U
20,q,13,del(20)(q11q13),Acute erythroleukemia (FAB type M6),1112,,,5,,U
20,q,13,del(20)(q11q13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,4,,U
20,q,12,del(20)(q12),"Acute myeloid leukemia, NOS",1101,,,20,,U
20,q,12,del(20)(q12),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
20,q,12,del(20)(q12),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
20,q,12,del(20)(q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,,U
20,q,12,del(20)(q12),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
20,q,12,del(20)(q12),Acute erythroleukemia (FAB type M6),1112,,,3,,U
20,q,12,del(20)(q12),Acute megakaryoblastic leukemia (FAB type M7),1113,,,4,,U
20,q,12,del(20)(q12q13),"Acute myeloid leukemia, NOS",1101,,,7,,U
20,q,13,del(20)(q12q13),"Acute myeloid leukemia, NOS",1101,,,7,,U
20,q,13,del(20)(q13),"Acute myeloid leukemia, NOS",1101,,,10,,U
20,q,13,del(20)(q13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
20,q,13,del(20)(q13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
20,q,13,del(20)(q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
20,q,13,del(20)(q13),Acute promyelocytic leukemia (FAB type M3),1106,,,3,,U
20,q,13,del(20)(q13),Acute myelomonocytic leukemia (FAB type M4),1107,,,5,,U
20,q,13,del(20)(q13),Acute erythroleukemia (FAB type M6),1112,,,2,,U
20,q,13,del(20)(q13q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
20,q,13,del(20)(q13q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,11,del(21)(q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,11,del(21)(q11q22),"Acute myeloid leukemia, NOS",1101,,,4,,U
21,q,22,del(21)(q11q22),"Acute myeloid leukemia, NOS",1101,,,4,,U
21,q,21,del(21)(q21),"Acute myeloid leukemia, NOS",1101,,,4,,U
21,q,21,del(21)(q21),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
21,q,21,del(21)(q21q22),"Acute myeloid leukemia, NOS",1101,,,9,,U
21,q,22,del(21)(q21q22),"Acute myeloid leukemia, NOS",1101,,,9,,U
21,q,22,del(21)(q22),"Acute myeloid leukemia, NOS",1101,,,13,,U
21,q,22,del(21)(q22),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
21,q,22,del(21)(q22),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
21,q,22,del(21)(q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,5,,U
21,q,22,del(21)(q22q22),"Acute myeloid leukemia, NOS",1101,,,5,,U
21,q,22,del(21)(q22q22),"Acute myeloid leukemia, NOS",1101,,,5,,U
22,q,11,del(22)(q11),"Acute myeloid leukemia, NOS",1101,,,16,,U
22,q,11,del(22)(q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
22,q,11,del(22)(q11),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
22,q,11,del(22)(q11),Acute erythroleukemia (FAB type M6),1112,,,2,,U
22,q,11,del(22)(q11q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
22,q,13,del(22)(q11q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
22,q,12,del(22)(q12),"Acute myeloid leukemia, NOS",1101,,,4,,U
22,q,12,del(22)(q12),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
22,q,12,del(22)(q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
22,q,12,del(22)(q12q13),"Acute myeloid leukemia, NOS",1101,,,3,,U
22,q,13,del(22)(q12q13),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,p,11,del(3)(p11),"Acute myeloid leukemia, NOS",1101,,,6,,U
3,p,11,del(3)(p11),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
3,p,11,del(3)(p11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,p,11,del(3)(p11),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
3,p,11,del(3)(p11),Acute erythroleukemia (FAB type M6),1112,,,3,,U
3,p,12,del(3)(p12),"Acute myeloid leukemia, NOS",1101,,,6,,U
3,p,12,del(3)(p12),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
3,p,13,del(3)(p13),"Acute myeloid leukemia, NOS",1101,,,10,,U
3,p,13,del(3)(p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,5,,U
3,p,13,del(3)(p13),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
3,p,14,del(3)(p14),"Acute myeloid leukemia, NOS",1101,,,6,,U
3,p,14,del(3)(p14),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
3,p,21,del(3)(p21),"Acute myeloid leukemia, NOS",1101,,,22,,U
3,p,21,del(3)(p21),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,3,,U
3,p,21,del(3)(p21),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
3,p,21,del(3)(p21),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
3,p,21,del(3)(p21),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
3,p,21,del(3)(p21),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,,U
3,p,21,del(3)(p21),Acute erythroleukemia (FAB type M6),1112,,,2,,U
3,p,12,del(3)(p21p12),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,p,21,del(3)(p21p12),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,p,13,del(3)(p21p13),"Acute myeloid leukemia, NOS",1101,,,7,,U
3,p,13,del(3)(p21p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,p,21,del(3)(p21p13),"Acute myeloid leukemia, NOS",1101,,,7,,U
3,p,21,del(3)(p21p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,p,23,del(3)(p23),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
3,p,23,del(3)(p23),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,p,14,del(3)(p23p14),Acute erythroleukemia (FAB type M6),1112,,,2,,U
3,p,23,del(3)(p23p14),Acute erythroleukemia (FAB type M6),1112,,,2,,U
3,p,25,del(3)(p25),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
3,p,11,del(3)(p25p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,p,25,del(3)(p25p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,p,13,del(3)(p25p13),"Acute myeloid leukemia, NOS",1101,,,4,,U
3,p,25,del(3)(p25p13),"Acute myeloid leukemia, NOS",1101,,,4,,U
3,p,14,del(3)(p25p14),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,p,25,del(3)(p25p14),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,11,del(3)(q11q26),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,26,del(3)(q11q26),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,12,del(3)(q12),"Acute myeloid leukemia, NOS",1101,,,9,,U
3,q,12,del(3)(q12q21),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,21,del(3)(q12q21),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,12,del(3)(q12q25),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,25,del(3)(q12q25),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,12,del(3)(q12q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,26,del(3)(q12q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,12,del(3)(q12q29),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,29,del(3)(q12q29),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,13,del(3)(q13q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,26,del(3)(q13q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,13,del(3)(q13q27),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,27,del(3)(q13q27),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,13,del(3)(q13q29),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,29,del(3)(q13q29),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,21,del(3)(q21),"Acute myeloid leukemia, NOS",1101,,,26,,U
3,q,21,del(3)(q21),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,3,,U
3,q,21,del(3)(q21),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
3,q,21,del(3)(q21),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,7,,U
3,q,21,del(3)(q21),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
3,q,21,del(3)(q21),Acute monoblastic leukemia (FAB type M5),1108,,,3,,U
3,q,21,del(3)(q21),Acute erythroleukemia (FAB type M6),1112,,,3,,U
3,q,21,del(3)(q21q26),"Acute myeloid leukemia, NOS",1101,,,5,,U
3,q,21,del(3)(q21q26),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
3,q,21,del(3)(q21q26),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,q,21,del(3)(q21q26),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
3,q,26,del(3)(q21q26),"Acute myeloid leukemia, NOS",1101,,,5,,U
3,q,26,del(3)(q21q26),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
3,q,26,del(3)(q21q26),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,q,26,del(3)(q21q26),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
3,q,21,del(3)(q21q27),"Acute myeloid leukemia, NOS",1101,,,5,,U
3,q,27,del(3)(q21q27),"Acute myeloid leukemia, NOS",1101,,,5,,U
3,q,23,del(3)(q23),"Acute myeloid leukemia, NOS",1101,,,4,,U
3,q,23,del(3)(q23),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
3,q,23,del(3)(q23q26),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,q,26,del(3)(q23q26),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,q,24,del(3)(q24),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,25,del(3)(q25),"Acute myeloid leukemia, NOS",1101,,,5,,U
3,q,21,del(3)(q25)ordel(3)(q21q26),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,25,del(3)(q25)ordel(3)(q21q26),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,26,del(3)(q25)ordel(3)(q21q26),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,26,del(3)(q26),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,p,14,del(4)(p14),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,p,14,del(4)(p14),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
4,p,15,del(4)(p15),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
4,q,13,del(4)(q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,13,del(4)(q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
4,q,21,del(4)(q21),"Acute myeloid leukemia, NOS",1101,,,4,,U
4,q,21,del(4)(q21),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
4,q,21,del(4)(q21),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
4,q,21,del(4)(q21),Acute erythroleukemia (FAB type M6),1112,,,4,,U
4,q,21,del(4)(q21q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
4,q,26,del(4)(q21q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
4,q,21,del(4)(q21q27),"Acute myeloid leukemia, NOS",1101,,,3,,U
4,q,27,del(4)(q21q27),"Acute myeloid leukemia, NOS",1101,,,3,,U
4,q,21,del(4)(q21q31),"Acute myeloid leukemia, NOS",1101,,,7,,U
4,q,31,del(4)(q21q31),"Acute myeloid leukemia, NOS",1101,,,7,,U
4,q,21,del(4)(q21q35),"Acute myeloid leukemia, NOS",1101,,,3,,U
4,q,35,del(4)(q21q35),"Acute myeloid leukemia, NOS",1101,,,3,,U
4,q,22,del(4)(q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
4,q,22,del(4)(q22q35),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,35,del(4)(q22q35),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,23,del(4)(q23q31),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,31,del(4)(q23q31),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,24,del(4)(q24q24),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,24,del(4)(q24q24),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,25,del(4)(q25),"Acute myeloid leukemia, NOS",1101,,,3,,U
4,q,25,del(4)(q25q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
4,q,31,del(4)(q25q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
4,q,25,del(4)(q25q32),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,32,del(4)(q25q32),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,26,del(4)(q26),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
4,q,28,del(4)(q28),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,31,del(4)(q31),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,31,del(4)(q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
5,p,13,del(5)(p13),"Acute myeloid leukemia, NOS",1101,,,4,,U
5,p,13,del(5)(p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
5,p,13,del(5)(p13),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
5,p,13,del(5)(p13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,3,,U
5,p,14,del(5)(p14),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
5,p,13,del(5)(p14p13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,p,14,del(5)(p14p13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,p,15,del(5)(p15),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
5,p,14,del(5)(p15p14),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,p,15,del(5)(p15p14),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,del(5)(q11),"Acute myeloid leukemia, NOS",1101,,,9,,U
5,q,11,del(5)(q11),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
5,q,11,del(5)(q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,11,del(5)(q11),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,11,del(5)(q11q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,13,del(5)(q11q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,del(5)(q11q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,21,del(5)(q11q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,del(5)(q11q23),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
5,q,23,del(5)(q11q23),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
5,q,11,del(5)(q11q31),"Acute myeloid leukemia, NOS",1101,,,7,,U
5,q,11,del(5)(q11q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,31,del(5)(q11q31),"Acute myeloid leukemia, NOS",1101,,,7,,U
5,q,31,del(5)(q11q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,11,del(5)(q11q33),"Acute myeloid leukemia, NOS",1101,,,4,,U
5,q,11,del(5)(q11q33),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
5,q,11,del(5)(q11q33),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
5,q,33,del(5)(q11q33),"Acute myeloid leukemia, NOS",1101,,,4,,U
5,q,33,del(5)(q11q33),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
5,q,33,del(5)(q11q33),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
5,q,11,del(5)(q11q34),"Acute myeloid leukemia, NOS",1101,,,5,,U
5,q,11,del(5)(q11q34),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
5,q,34,del(5)(q11q34),"Acute myeloid leukemia, NOS",1101,,,5,,U
5,q,34,del(5)(q11q34),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
5,q,11,del(5)(q11q35),"Acute myeloid leukemia, NOS",1101,,,12,,U
5,q,11,del(5)(q11q35),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,35,del(5)(q11q35),"Acute myeloid leukemia, NOS",1101,,,12,,U
5,q,35,del(5)(q11q35),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,12,del(5)(q12),"Acute myeloid leukemia, NOS",1101,,,5,,U
5,q,12,del(5)(q12),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,q,12,del(5)(q12q23),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,23,del(5)(q12q23),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,del(5)(q12q31),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,del(5)(q12q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,31,del(5)(q12q31),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,31,del(5)(q12q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,12,del(5)(q12q32),"Acute myeloid leukemia, NOS",1101,,,9,,U
5,q,12,del(5)(q12q32),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
5,q,12,del(5)(q12q32),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,12,del(5)(q12q32),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,,U
5,q,12,del(5)(q12q32),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,32,del(5)(q12q32),"Acute myeloid leukemia, NOS",1101,,,9,,U
5,q,32,del(5)(q12q32),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
5,q,32,del(5)(q12q32),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,32,del(5)(q12q32),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,,U
5,q,32,del(5)(q12q32),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,12,del(5)(q12q33),"Acute myeloid leukemia, NOS",1101,,,27,,U
5,q,12,del(5)(q12q33),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
5,q,12,del(5)(q12q33),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
5,q,12,del(5)(q12q33),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,6,,U
5,q,12,del(5)(q12q33),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
5,q,12,del(5)(q12q33),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,33,del(5)(q12q33),"Acute myeloid leukemia, NOS",1101,,,27,,U
5,q,33,del(5)(q12q33),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
5,q,33,del(5)(q12q33),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
5,q,33,del(5)(q12q33),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,6,,U
5,q,33,del(5)(q12q33),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
5,q,33,del(5)(q12q33),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,12,del(5)(q12q34),"Acute myeloid leukemia, NOS",1101,,,13,,U
5,q,12,del(5)(q12q34),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
5,q,12,del(5)(q12q34),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
5,q,12,del(5)(q12q34),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
5,q,12,del(5)(q12q34),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,34,del(5)(q12q34),"Acute myeloid leukemia, NOS",1101,,,13,,U
5,q,34,del(5)(q12q34),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
5,q,34,del(5)(q12q34),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
5,q,34,del(5)(q12q34),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
5,q,34,del(5)(q12q34),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,12,del(5)(q12q35),"Acute myeloid leukemia, NOS",1101,,,8,,U
5,q,35,del(5)(q12q35),"Acute myeloid leukemia, NOS",1101,,,8,,U
5,q,13,del(5)(q13),"Acute myeloid leukemia, NOS",1101,,,25,ARHGAP26+,U
5,q,13,del(5)(q13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
5,q,13,del(5)(q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,9,CSF2+,U
5,q,13,del(5)(q13),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,,U
5,q,13,del(5)(q13),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
5,q,13,del(5)(q13),Acute erythroleukemia (FAB type M6),1112,,,7,,U
5,q,13,del(5)(q13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,q,13,del(5)(q13q22),"Acute myeloid leukemia, NOS",1101,,,4,,U
5,q,13,del(5)(q13q22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,q,22,del(5)(q13q22),"Acute myeloid leukemia, NOS",1101,,,4,,U
5,q,22,del(5)(q13q22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,q,13,del(5)(q13q23),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
5,q,23,del(5)(q13q23),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
5,q,13,del(5)(q13q31),"Acute myeloid leukemia, NOS",1101,,,54,ARHGAP26+,U
5,q,13,del(5)(q13q31),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,10,,U
5,q,13,del(5)(q13q31),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,12,,U
5,q,13,del(5)(q13q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,15,CSF2+,U
5,q,13,del(5)(q13q31),Acute myelomonocytic leukemia (FAB type M4),1107,,,18,,U
5,q,13,del(5)(q13q31),Acute monoblastic leukemia (FAB type M5),1108,,,3,,U
